Indicator,S.No.,Parameters,Type,District - _Bihar - Total [(A+B) or (C+D)],District - _Bihar - Public [A],District - _Bihar - Private [B],District - _Bihar - Urban [C],District - _Bihar - Rural [D],District - Araria - Total [(A+B) or (C+D)],District - Araria - Public [A],District - Araria - Private [B],District - Araria - Urban [C],District - Araria - Rural [D],District - Arwal - Total [(A+B) or (C+D)],District - Arwal - Public [A],District - Arwal - Private [B],District - Arwal - Urban [C],District - Arwal - Rural [D],District - Aurangabad - Total [(A+B) or (C+D)],District - Aurangabad - Public [A],District - Aurangabad - Private [B],District - Aurangabad - Urban [C],District - Aurangabad - Rural [D],District - Banka - Total [(A+B) or (C+D)],District - Banka - Public [A],District - Banka - Private [B],District - Banka - Urban [C],District - Banka - Rural [D],District - Begusarai - Total [(A+B) or (C+D)],District - Begusarai - Public [A],District - Begusarai - Private [B],District - Begusarai - Urban [C],District - Begusarai - Rural [D],District - Bhagalpur - Total [(A+B) or (C+D)],District - Bhagalpur - Public [A],District - Bhagalpur - Private [B],District - Bhagalpur - Urban [C],District - Bhagalpur - Rural [D],District - Bhojpur - Total [(A+B) or (C+D)],District - Bhojpur - Public [A],District - Bhojpur - Private [B],District - Bhojpur - Urban [C],District - Bhojpur - Rural [D],District - Buxar - Total [(A+B) or (C+D)],District - Buxar - Public [A],District - Buxar - Private [B],District - Buxar - Urban [C],District - Buxar - Rural [D],District - Darbhanga - Total [(A+B) or (C+D)],District - Darbhanga - Public [A],District - Darbhanga - Private [B],District - Darbhanga - Urban [C],District - Darbhanga - Rural [D],District - East Champaran - Total [(A+B) or (C+D)],District - East Champaran - Public [A],District - East Champaran - Private [B],District - East Champaran - Urban [C],District - East Champaran - Rural [D],District - Gaya - Total [(A+B) or (C+D)],District - Gaya - Public [A],District - Gaya - Private [B],District - Gaya - Urban [C],District - Gaya - Rural [D],District - Gopalganj - Total [(A+B) or (C+D)],District - Gopalganj - Public [A],District - Gopalganj - Private [B],District - Gopalganj - Urban [C],District - Gopalganj - Rural [D],District - Jamui - Total [(A+B) or (C+D)],District - Jamui - Public [A],District - Jamui - Private [B],District - Jamui - Urban [C],District - Jamui - Rural [D],District - Jehanabad - Total [(A+B) or (C+D)],District - Jehanabad - Public [A],District - Jehanabad - Private [B],District - Jehanabad - Urban [C],District - Jehanabad - Rural [D],District - Kaimur Bhabua - Total [(A+B) or (C+D)],District - Kaimur Bhabua - Public [A],District - Kaimur Bhabua - Private [B],District - Kaimur Bhabua - Urban [C],District - Kaimur Bhabua - Rural [D],District - Katihar - Total [(A+B) or (C+D)],District - Katihar - Public [A],District - Katihar - Private [B],District - Katihar - Urban [C],District - Katihar - Rural [D],District - Khagaria - Total [(A+B) or (C+D)],District - Khagaria - Public [A],District - Khagaria - Private [B],District - Khagaria - Urban [C],District - Khagaria - Rural [D],District - Kishanganj - Total [(A+B) or (C+D)],District - Kishanganj - Public [A],District - Kishanganj - Private [B],District - Kishanganj - Urban [C],District - Kishanganj - Rural [D],District - Lakhisarai - Total [(A+B) or (C+D)],District - Lakhisarai - Public [A],District - Lakhisarai - Private [B],District - Lakhisarai - Urban [C],District - Lakhisarai - Rural [D],District - Madhepura - Total [(A+B) or (C+D)],District - Madhepura - Public [A],District - Madhepura - Private [B],District - Madhepura - Urban [C],District - Madhepura - Rural [D],District - Madhubani - Total [(A+B) or (C+D)],District - Madhubani - Public [A],District - Madhubani - Private [B],District - Madhubani - Urban [C],District - Madhubani - Rural [D],District - Munger - Total [(A+B) or (C+D)],District - Munger - Public [A],District - Munger - Private [B],District - Munger - Urban [C],District - Munger - Rural [D],District - Muzaffarpur - Total [(A+B) or (C+D)],District - Muzaffarpur - Public [A],District - Muzaffarpur - Private [B],District - Muzaffarpur - Urban [C],District - Muzaffarpur - Rural [D],District - Nalanda - Total [(A+B) or (C+D)],District - Nalanda - Public [A],District - Nalanda - Private [B],District - Nalanda - Urban [C],District - Nalanda - Rural [D],District - Nawada - Total [(A+B) or (C+D)],District - Nawada - Public [A],District - Nawada - Private [B],District - Nawada - Urban [C],District - Nawada - Rural [D],District - Patna - Total [(A+B) or (C+D)],District - Patna - Public [A],District - Patna - Private [B],District - Patna - Urban [C],District - Patna - Rural [D],District - Purnia - Total [(A+B) or (C+D)],District - Purnia - Public [A],District - Purnia - Private [B],District - Purnia - Urban [C],District - Purnia - Rural [D],District - Rohtas - Total [(A+B) or (C+D)],District - Rohtas - Public [A],District - Rohtas - Private [B],District - Rohtas - Urban [C],District - Rohtas - Rural [D],District - Saharsa - Total [(A+B) or (C+D)],District - Saharsa - Public [A],District - Saharsa - Private [B],District - Saharsa - Urban [C],District - Saharsa - Rural [D],District - Samastipur - Total [(A+B) or (C+D)],District - Samastipur - Public [A],District - Samastipur - Private [B],District - Samastipur - Urban [C],District - Samastipur - Rural [D],District - Saran - Total [(A+B) or (C+D)],District - Saran - Public [A],District - Saran - Private [B],District - Saran - Urban [C],District - Saran - Rural [D],District - Sheikhpura - Total [(A+B) or (C+D)],District - Sheikhpura - Public [A],District - Sheikhpura - Private [B],District - Sheikhpura - Urban [C],District - Sheikhpura - Rural [D],District - Sheohar - Total [(A+B) or (C+D)],District - Sheohar - Public [A],District - Sheohar - Private [B],District - Sheohar - Urban [C],District - Sheohar - Rural [D],District - Sitamarhi - Total [(A+B) or (C+D)],District - Sitamarhi - Public [A],District - Sitamarhi - Private [B],District - Sitamarhi - Urban [C],District - Sitamarhi - Rural [D],District - Siwan - Total [(A+B) or (C+D)],District - Siwan - Public [A],District - Siwan - Private [B],District - Siwan - Urban [C],District - Siwan - Rural [D],District - Supaul - Total [(A+B) or (C+D)],District - Supaul - Public [A],District - Supaul - Private [B],District - Supaul - Urban [C],District - Supaul - Rural [D],District - Vaishali - Total [(A+B) or (C+D)],District - Vaishali - Public [A],District - Vaishali - Private [B],District - Vaishali - Urban [C],District - Vaishali - Rural [D],District - West Champaran - Total [(A+B) or (C+D)],District - West Champaran - Public [A],District - West Champaran - Private [B],District - West Champaran - Urban [C],District - West Champaran - Rural [D]
M19 [Other Items],'19.12',ORS (New WHO),1. Balance From Previous Month,12935423,NA,NA,NA,NA,1135886,NA,NA,NA,NA,243070,NA,NA,NA,NA,NA,NA,NA,NA,NA,173300,NA,NA,NA,NA,832479,NA,NA,NA,NA,380440,NA,NA,NA,NA,233210,NA,NA,NA,NA,296679,NA,NA,NA,NA,NA,NA,NA,NA,NA,116400,NA,NA,NA,NA,185000,NA,NA,NA,NA,443155,NA,NA,NA,NA,269336,NA,NA,NA,NA,327702,NA,NA,NA,NA,112800,NA,NA,NA,NA,NA,NA,NA,NA,NA,287593,NA,NA,NA,NA,273488,NA,NA,NA,NA,495850,NA,NA,NA,NA,937838,NA,NA,NA,NA,710480,NA,NA,NA,NA,235084,NA,NA,NA,NA,NA,NA,NA,NA,NA,265600,NA,NA,NA,NA,192872,NA,NA,NA,NA,1010833,NA,NA,NA,NA,969080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492500,NA,NA,NA,NA,NA,NA,NA,NA,NA,668428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837987,NA,NA,NA,NA,NA,NA,NA,NA,NA,375156,NA,NA,NA,NA,433177,NA,NA,NA,NA
M19 [Other Items],19.12',ORS (New WHO),2. Stocks Received,6006976,NA,NA,NA,NA,200027,NA,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000,NA,NA,NA,NA,448370,NA,NA,NA,NA,390730,NA,NA,NA,NA,297002,NA,NA,NA,NA,177079,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,180000,NA,NA,NA,NA,100000,NA,NA,NA,NA,110000,NA,NA,NA,NA,278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,NA,NA,NA,NA,38223,NA,NA,NA,NA,75500,NA,NA,NA,NA,221587,NA,NA,NA,NA,163390,NA,NA,NA,NA,341542,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000,NA,NA,NA,NA,201947,NA,NA,NA,NA,NA,NA,NA,NA,NA,584052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,398400,NA,NA,NA,NA,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,264400,NA,NA,NA,NA,NA,NA,NA,NA,NA,546340,NA,NA,NA,NA,586987,NA,NA,NA,NA
M19 [Other Items],19.12',ORS (New WHO),3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
M19 [Other Items],19.12',ORS (New WHO),4. Stock Distributed,7146192,NA,NA,NA,NA,272200,NA,NA,NA,NA,52100,NA,NA,NA,NA,NA,NA,NA,NA,NA,91600,NA,NA,NA,NA,560674,NA,NA,NA,NA,325040,NA,NA,NA,NA,290800,NA,NA,NA,NA,260800,NA,NA,NA,NA,NA,NA,NA,NA,NA,42100,NA,NA,NA,NA,137000,NA,NA,NA,NA,87800,NA,NA,NA,NA,165336,NA,NA,NA,NA,285350,NA,NA,NA,NA,23600,NA,NA,NA,NA,NA,NA,NA,NA,NA,67450,NA,NA,NA,NA,153454,NA,NA,NA,NA,175550,NA,NA,NA,NA,369388,NA,NA,NA,NA,501522,NA,NA,NA,NA,307330,NA,NA,NA,NA,NA,NA,NA,NA,NA,271000,NA,NA,NA,NA,60650,NA,NA,NA,NA,200000,NA,NA,NA,NA,878402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20546,NA,NA,NA,NA,NA,NA,NA,NA,NA,328206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70312,NA,NA,NA,NA,NA,NA,NA,NA,NA,536182,NA,NA,NA,NA,611800,NA,NA,NA,NA
M19 [Other Items],19.12',ORS (New WHO),5. Total Stock,9902646,NA,NA,NA,NA,1063713,NA,NA,NA,NA,276970,NA,NA,NA,NA,NA,NA,NA,NA,NA,196700,NA,NA,NA,NA,720175,NA,NA,NA,NA,445630,NA,NA,NA,NA,239410,NA,NA,NA,NA,212958,NA,NA,NA,NA,NA,NA,NA,NA,NA,74300,NA,NA,NA,NA,222000,NA,NA,NA,NA,455355,NA,NA,NA,NA,214000,NA,NA,NA,NA,320352,NA,NA,NA,NA,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,158257,NA,NA,NA,NA,445600,NA,NA,NA,NA,520037,NA,NA,NA,NA,385348,NA,NA,NA,NA,269296,NA,NA,NA,NA,NA,NA,NA,NA,NA,194600,NA,NA,NA,NA,334169,NA,NA,NA,NA,NA,NA,NA,NA,NA,674730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471954,NA,NA,NA,NA,NA,NA,NA,NA,NA,738622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406692,NA,NA,NA,NA,NA,NA,NA,NA,NA,385314,NA,NA,NA,NA,408664,NA,NA,NA,NA
M19 [Other Items],'19.13',RTI /STI colour coded syndromic kits ( I to VII),1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
M19 [Other Items],19.13',RTI /STI colour coded syndromic kits ( I to VII),2. Stocks Received,150000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
M19 [Other Items],19.13',RTI /STI colour coded syndromic kits ( I to VII),3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
M19 [Other Items],19.13',RTI /STI colour coded syndromic kits ( I to VII),4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
M19 [Other Items],19.13',RTI /STI colour coded syndromic kits ( I to VII),5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
M19 [Other Items],'19.14',Zinc 20 mg tablet,1. Balance From Previous Month,36885241,NA,NA,NA,NA,2461467,NA,NA,NA,NA,100308,NA,NA,NA,NA,NA,NA,NA,NA,NA,4040000,NA,NA,NA,NA,8321056,NA,NA,NA,NA,703380,NA,NA,NA,NA,1852060,NA,NA,NA,NA,405580,NA,NA,NA,NA,NA,NA,NA,NA,NA,564352,NA,NA,NA,NA,182000,NA,NA,NA,NA,140000,NA,NA,NA,NA,644698,NA,NA,NA,NA,413742,NA,NA,NA,NA,380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158576,NA,NA,NA,NA,2611512,NA,NA,NA,NA,819250,NA,NA,NA,NA,909330,NA,NA,NA,NA,1938642,NA,NA,NA,NA,184490,NA,NA,NA,NA,NA,NA,NA,NA,NA,2452040,NA,NA,NA,NA,459584,NA,NA,NA,NA,336656,NA,NA,NA,NA,2212440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15600,NA,NA,NA,NA,NA,NA,NA,NA,NA,2255883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083755,NA,NA,NA,NA,NA,NA,NA,NA,NA,24640,NA,NA,NA,NA,214200,NA,NA,NA,NA
M19 [Other Items],19.14',Zinc 20 mg tablet,2. Stocks Received,7214475,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,449000,NA,NA,NA,NA,714834,NA,NA,NA,NA,760880,NA,NA,NA,NA,0,NA,NA,NA,NA,405580,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,84000,NA,NA,NA,NA,50000,NA,NA,NA,NA,88000,NA,NA,NA,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,NA,NA,NA,NA,0,NA,NA,NA,NA,229628,NA,NA,NA,NA,648200,NA,NA,NA,NA,1050630,NA,NA,NA,NA,152000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,419984,NA,NA,NA,NA,NA,NA,NA,NA,NA,878641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103938,NA,NA,NA,NA,NA,NA,NA,NA,NA,180740,NA,NA,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,812420,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
M19 [Other Items],19.14',Zinc 20 mg tablet,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
M19 [Other Items],19.14',Zinc 20 mg tablet,4. Stock Distributed,10323554,NA,NA,NA,NA,797601,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,NA,849520,NA,NA,NA,NA,750880,NA,NA,NA,NA,435540,NA,NA,NA,NA,404000,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,NA,NA,NA,NA,95000,NA,NA,NA,NA,9000,NA,NA,NA,NA,627704,NA,NA,NA,NA,298592,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,128224,NA,NA,NA,NA,341000,NA,NA,NA,NA,15358,NA,NA,NA,NA,622110,NA,NA,NA,NA,1041734,NA,NA,NA,NA,102288,NA,NA,NA,NA,NA,NA,NA,NA,NA,23940,NA,NA,NA,NA,432272,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15600,NA,NA,NA,NA,NA,NA,NA,NA,NA,210400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779551,NA,NA,NA,NA,NA,NA,NA,NA,NA,24640,NA,NA,NA,NA,40600,NA,NA,NA,NA
M19 [Other Items],19.14',Zinc 20 mg tablet,5. Total Stock,27569464,NA,NA,NA,NA,1663866,NA,NA,NA,NA,100108,NA,NA,NA,NA,NA,NA,NA,NA,NA,4461000,NA,NA,NA,NA,3986370,NA,NA,NA,NA,713380,NA,NA,NA,NA,1184820,NA,NA,NA,NA,407160,NA,NA,NA,NA,NA,NA,NA,NA,NA,336452,NA,NA,NA,NA,171000,NA,NA,NA,NA,181000,NA,NA,NA,NA,104994,NA,NA,NA,NA,157150,NA,NA,NA,NA,242000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2270512,NA,NA,NA,NA,1033550,NA,NA,NA,NA,935420,NA,NA,NA,NA,1918818,NA,NA,NA,NA,233702,NA,NA,NA,NA,NA,NA,NA,NA,NA,2428100,NA,NA,NA,NA,447296,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119538,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174476,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,173600,NA,NA,NA,NA
M19 [Other Items],'19.15',Albendazole 400 mg tablet,1. Balance From Previous Month,13337124,NA,NA,NA,NA,2566172,NA,NA,NA,NA,398080,NA,NA,NA,NA,135000,NA,NA,NA,NA,339400,NA,NA,NA,NA,1901530,NA,NA,NA,NA,46000,NA,NA,NA,NA,809702,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,432975,NA,NA,NA,NA,17000,NA,NA,NA,NA,39500,NA,NA,NA,NA,108660,NA,NA,NA,NA,36300,NA,NA,NA,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,144446,NA,NA,NA,NA,1188642,NA,NA,NA,NA,428406,NA,NA,NA,NA,964728,NA,NA,NA,NA,459330,NA,NA,NA,NA,NA,NA,NA,NA,NA,220500,NA,NA,NA,NA,88580,NA,NA,NA,NA,180246,NA,NA,NA,NA,1123376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,440192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821952,NA,NA,NA,NA,NA,NA,NA,NA,NA,328807,NA,NA,NA,NA,16000,NA,NA,NA,NA
M19 [Other Items],19.15',Albendazole 400 mg tablet,2. Stocks Received,7280582,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1070,NA,NA,NA,NA,7000,NA,NA,NA,NA,1460870,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,559360,NA,NA,NA,NA,0,NA,NA,NA,NA,49000,NA,NA,NA,NA,27420,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1262180,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827283,NA,NA,NA,NA,16000,NA,NA,NA,NA
